,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Date,Month
2962,4aWmUDTfIPGksMNLV2rQP2,0.209,0.66,228200.0,0.786,0.0,2.0,0.112,-4.757,1.0,0.17,177.833,4.0,0.846,2017-03-01,03
2963,0jTJlKUegj0w7crcxzxqhj,0.211,0.573,206227.0,0.626,0.00122,5.0,0.116,-5.981,0.0,0.0453,180.034,4.0,0.767,2017-03-01,03
2964,0tUh8HzIVpZPFW7HzE5Vhk,0.0497,0.474,181813.0,0.777,0.0,9.0,0.677,-3.44,0.0,0.0409,94.955,4.0,0.146,2017-03-01,03
2965,7MhomISA7KRK6U7KzeV06v,0.469,0.64,349584.0,0.64,0.0,8.0,0.265,-6.105,0.0,0.138,135.953,4.0,0.761,2017-03-01,03
2966,7kF6S2PTSj4IrrTrhSsEme,0.00277,0.636,193653.0,0.642,5.66e-06,9.0,0.353,-7.9,1.0,0.0424,134.052,4.0,0.841,2017-03-01,03
2967,6kex4EBAj0WHXDKZMEJaaF,0.075,0.696,216409.0,0.817,0.0,1.0,0.187,-3.862,1.0,0.109,98.064,4.0,0.782,2017-03-01,03
2968,1KqvRRQd3lfM0pAlkGPrgD,0.00574,0.682,192000.0,0.812,0.0,1.0,0.0553,-2.691,0.0,0.118,104.891,4.0,0.347,2017-03-01,03
2969,7zxRMhXxJMQCeDDg0rKAVo,0.105,0.748,179773.0,0.723,0.0,0.0,0.0949,-6.213,1.0,0.347,154.966,4.0,0.35,2017-03-01,03
2970,6Zosz8w6CmdGMZM6p4JlbQ,0.0258,0.746,205741.0,0.794,0.0,1.0,0.0497,-6.331,1.0,0.0698,104.827,4.0,0.447,2017-03-01,03
2971,7lVYacTM1U7n6mdsruLoUN,0.0154,0.255,187093.0,0.692,0.0,7.0,0.0969,-4.902,0.0,0.0381,112.878,4.0,0.163,2017-03-01,03
2972,3pdWCmUno1bWzYIdYwoiMM,0.512,0.861,236693.0,0.593,0.0021,2.0,0.244,-6.692,1.0,0.0683,106.024,4.0,0.501,2017-03-01,03
2973,6VRghJeP6I0w1KxkdWFfIh,0.0482,0.77,203782.0,0.787,0.0,10.0,0.108,-4.402,0.0,0.113,125.013,4.0,0.699,2017-03-01,03
2974,5ndfVSDyPq90jaIUhNPeby,0.089,0.446,237915.0,0.793,0.0,0.0,0.211,-5.365,1.0,0.156,189.891,4.0,0.47,2017-03-01,03
2975,1VoLowJmACjY7SNDENKVIC,0.009,0.646,228342.0,0.748,0.0,9.0,0.283,-5.469,0.0,0.0389,103.996,4.0,0.136,2017-03-01,03
2976,0FE9t6xYkqWXU2ahLh6D8X,0.581,0.825,233713.0,0.652,0.0,1.0,0.0931,-3.183,0.0,0.0802,95.977,4.0,0.931,2017-03-01,03
2977,5eCkuGPZNl4mISFNPgr3Dd,0.675,0.678,197773.0,0.357,0.00569,0.0,0.124,-14.712,0.0,0.128,113.301,5.0,0.0661,2017-03-01,03
2978,1RwoXmQ3RvIdfG8bLeX65g,0.273,0.549,193241.0,0.621,0.000321,11.0,0.0792,-6.567,0.0,0.0601,89.985,4.0,0.586,2017-03-01,03
2979,32bqxZEJRJObeNyc8bEiPt,0.0484,0.59,169801.0,0.671,0.0,9.0,0.0604,-6.098,1.0,0.0706,149.982,4.0,0.438,2017-03-01,03
2980,46HdsiK0uR26B2dY9QPzda,0.39,0.732,196480.0,0.801,0.0,9.0,0.31,-3.859,1.0,0.0327,123.981,4.0,0.824,2017-03-01,03
2981,7sglnykRRln9VDmZXRJ3zY,0.819,0.494,158938.0,0.657,0.419,2.0,0.113,-13.345,0.0,0.0927,191.468,4.0,0.348,2017-03-01,03
2982,2gvhbU2mvwxITWzCI0q9CS,0.803,0.612,245493.0,0.57,3.29e-05,1.0,0.122,-9.62,0.0,0.0735,169.842,4.0,0.815,2017-03-01,03
2983,4UDDfd77rlXmNjgW1NKhWq,0.01,0.746,207523.0,0.779,0.0,7.0,0.256,-3.947,0.0,0.0927,123.94,4.0,0.824,2017-03-01,03
2984,2KvLsBXs4pOPjnxiifsQX7,0.265,0.589,192511.0,0.829,0.00367,1.0,0.114,-4.961,1.0,0.0353,107.003,4.0,0.242,2017-03-01,03
2985,2oUuLLKS8WbF7ELJcwbqms,0.043,0.728,151041.0,0.735,0.0,1.0,0.34,-3.961,1.0,0.307,139.128,4.0,0.225,2017-03-01,03
2986,0LtVx5vsq9nfpGsWgjUin6,0.91,0.483,149720.0,0.121,0.0,2.0,0.0885,-15.133,0.0,0.0349,106.032,4.0,0.419,2017-03-01,03
2987,1VxogbO6bfygdfaCnE9oLb,0.000483,0.573,195200.0,0.951,0.00451,3.0,0.172,-1.376,0.0,0.0421,150.063,4.0,0.408,2017-03-01,03
2988,5NNlUMcOEOdoOIwwaWXv0k,0.139,0.703,234308.0,0.715,0.0,9.0,0.0456,-6.285,0.0,0.114,99.924,4.0,0.497,2017-03-01,03
2989,1u4orOe6gYxeE9xKpv11Qi,0.924,0.391,205490.0,0.322,1.29e-06,3.0,0.0934,-9.809,1.0,0.0628,83.947,4.0,0.45,2017-03-01,03
2990,3rOSwuTsUlJp0Pu0MkN8r8,0.0102,0.833,204600.0,0.434,0.0219,2.0,0.165,-8.795,1.0,0.431,150.062,4.0,0.281,2017-03-01,03
2991,1sXUWdKx03aP9Gmzft58rt,0.368,0.683,176347.0,0.427,0.0,8.0,0.0604,-6.827,1.0,0.0777,113.634,4.0,0.426,2017-03-01,03
2992,2Nc8Imt04W3ZmcBF8dPQKc,0.144,0.631,227573.0,0.658,0.0,5.0,0.22,-5.313,1.0,0.0281,80.996,4.0,0.7,2017-03-01,03
2993,1h7dk4CjbvVKez7Et88fMR,0.0129,0.347,221347.0,0.592,0.0228,11.0,0.103,-9.641,1.0,0.0922,199.761,5.0,0.141,2017-03-01,03
2994,1r6cyaW7yMykwSyxTuwcuM,0.0471,0.981,129384.0,0.417,0.359,11.0,0.103,-10.732,0.0,0.134,122.044,4.0,0.262,2017-03-01,03
2995,4tX7Nt68zEeb0Lt32ngQR0,0.297,0.515,182720.0,0.827,0.0,5.0,0.0754,-5.149,0.0,0.086,123.767,4.0,0.674,2017-03-01,03
2996,3gAKq8qx96veJ9Do7H9rBG,0.116,0.647,203691.0,0.818,0.0,7.0,0.108,-5.168,1.0,0.041,135.952,4.0,0.554,2017-03-01,03
2997,3ooKsUCAz3EgEjZAPRwtCm,0.149,0.765,248787.0,0.597,0.00145,9.0,0.0341,-5.858,0.0,0.0267,103.968,4.0,0.935,2017-03-01,03
2998,02q0ZnV2L4XByzEvWZJqBC,0.0063,0.539,274097.0,0.846,1.68e-06,8.0,0.13,-3.192,1.0,0.0354,106.992,4.0,0.46,2017-03-01,03
2999,2oXfe1se6IhWYcGtnUjD2e,2.36e-05,0.225,250213.0,0.818,0.188,2.0,0.108,-4.406,1.0,0.0348,83.948,4.0,0.609,2017-03-01,03
3000,1dNIEtp7AY3oDAKCGg2XkH,0.0306,0.607,247627.0,0.649,2.46e-05,11.0,0.174,-6.695,0.0,0.0362,102.996,4.0,0.505,2017-03-02,03
3001,6gpcs5eMhJwax4mIfKDYQk,0.498,0.736,230813.0,0.795,1.21e-06,1.0,0.254,-3.299,0.0,0.0545,104.066,4.0,0.511,2017-03-02,03
3002,6uBhi9gBXWjanegOb2Phh0,0.253,0.69,210091.0,0.622,0.0,5.0,0.116,-5.025,0.0,0.0622,102.04,4.0,0.544,2017-03-02,03
3003,2Ce5IyMlVRVvN997ZJjJJA,0.0303,0.415,251423.0,0.369,7.64e-06,8.0,0.383,-10.044,1.0,0.0741,95.746,4.0,0.0913,2017-03-02,03
3004,7nKBxz47S9SD79N086fuhn,0.0744,0.684,208163.0,0.823,0.0,9.0,0.111,-3.297,0.0,0.0773,91.048,4.0,0.647,2017-03-02,03
3005,5fzsYCIHqSqEnmoY16zNc5,0.0893,0.636,235813.0,0.72,0.0178,11.0,0.0868,-6.195,1.0,0.0432,124.944,4.0,0.425,2017-03-02,03
3006,0n2bvWvMwr0gbjcuTm92eW,0.455,0.322,278360.0,0.352,0.00333,10.0,0.11,-10.986,1.0,0.0309,70.429,3.0,0.266,2017-03-02,03
3007,3eR23VReFzcdmS7TYCrhCe,0.119,0.64,220781.0,0.533,0.0,0.0,0.0864,-6.596,1.0,0.0706,99.968,4.0,0.515,2017-03-02,03
3008,3mRcWCyteY2133a7xVMrYw,0.29,0.628,254370.0,0.481,0.0,1.0,0.118,-7.775,1.0,0.475,108.761,5.0,0.33,2017-03-02,03
3009,1Xq15XBi9W37NihxAafwrC,0.0011,0.478,295763.0,0.926,0.0,6.0,0.447,-4.728,0.0,0.0753,92.994,4.0,0.312,2017-03-02,03
3010,6Tzacf8BGC7fyPuQIsG49K,0.801,0.617,295152.0,0.311,0.0497,11.0,0.112,-9.757,1.0,0.0594,137.969,4.0,0.15,2017-03-02,03
3011,6fkL9CjWmjeV6vfDxTp9OZ,0.212,0.825,199137.0,0.302,0.0,8.0,0.0759,-11.661,1.0,0.277,94.954,4.0,0.744,2017-03-02,03
3012,4b1sQpvL7QVgamRZ74F1oA,0.0222,0.694,208667.0,0.748,0.0,10.0,0.155,-2.93,0.0,0.167,92.918,4.0,0.521,2017-03-02,03
3013,7MhomISA7KRK6U7KzeV06v,0.469,0.64,349584.0,0.64,0.0,8.0,0.265,-6.105,0.0,0.138,135.953,4.0,0.761,2017-03-02,03
3014,0tUh8HzIVpZPFW7HzE5Vhk,0.0497,0.474,181813.0,0.777,0.0,9.0,0.677,-3.44,0.0,0.0409,94.955,4.0,0.146,2017-03-02,03
3015,1KqvRRQd3lfM0pAlkGPrgD,0.00574,0.682,192000.0,0.812,0.0,1.0,0.0553,-2.691,0.0,0.118,104.891,4.0,0.347,2017-03-02,03
3016,6kex4EBAj0WHXDKZMEJaaF,0.075,0.696,216409.0,0.817,0.0,1.0,0.187,-3.862,1.0,0.109,98.064,4.0,0.782,2017-03-02,03
3017,4aWmUDTfIPGksMNLV2rQP2,0.209,0.66,228200.0,0.786,0.0,2.0,0.112,-4.757,1.0,0.17,177.833,4.0,0.846,2017-03-02,03
3018,0jTJlKUegj0w7crcxzxqhj,0.211,0.573,206227.0,0.626,0.00122,5.0,0.116,-5.981,0.0,0.0453,180.034,4.0,0.767,2017-03-02,03
3019,6Zosz8w6CmdGMZM6p4JlbQ,0.0258,0.746,205741.0,0.794,0.0,1.0,0.0497,-6.331,1.0,0.0698,104.827,4.0,0.447,2017-03-02,03
3020,7lVYacTM1U7n6mdsruLoUN,0.0154,0.255,187093.0,0.692,0.0,7.0,0.0969,-4.902,0.0,0.0381,112.878,4.0,0.163,2017-03-02,03
3021,3pdWCmUno1bWzYIdYwoiMM,0.512,0.861,236693.0,0.593,0.0021,2.0,0.244,-6.692,1.0,0.0683,106.024,4.0,0.501,2017-03-02,03
3022,7kF6S2PTSj4IrrTrhSsEme,0.00277,0.636,193653.0,0.642,5.66e-06,9.0,0.353,-7.9,1.0,0.0424,134.052,4.0,0.841,2017-03-02,03
3023,1VoLowJmACjY7SNDENKVIC,0.009,0.646,228342.0,0.748,0.0,9.0,0.283,-5.469,0.0,0.0389,103.996,4.0,0.136,2017-03-02,03
3024,7zxRMhXxJMQCeDDg0rKAVo,0.105,0.748,179773.0,0.723,0.0,0.0,0.0949,-6.213,1.0,0.347,154.966,4.0,0.35,2017-03-02,03
3025,1RwoXmQ3RvIdfG8bLeX65g,0.273,0.549,193241.0,0.621,0.000321,11.0,0.0792,-6.567,0.0,0.0601,89.985,4.0,0.586,2017-03-02,03
3026,6VRghJeP6I0w1KxkdWFfIh,0.0482,0.77,203782.0,0.787,0.0,10.0,0.108,-4.402,0.0,0.113,125.013,4.0,0.699,2017-03-02,03
3027,7sglnykRRln9VDmZXRJ3zY,0.819,0.494,158938.0,0.657,0.419,2.0,0.113,-13.345,0.0,0.0927,191.468,4.0,0.348,2017-03-02,03
3028,0FE9t6xYkqWXU2ahLh6D8X,0.581,0.825,233713.0,0.652,0.0,1.0,0.0931,-3.183,0.0,0.0802,95.977,4.0,0.931,2017-03-02,03
3029,5eCkuGPZNl4mISFNPgr3Dd,0.675,0.678,197773.0,0.357,0.00569,0.0,0.124,-14.712,0.0,0.128,113.301,5.0,0.0661,2017-03-02,03
3030,5ndfVSDyPq90jaIUhNPeby,0.089,0.446,237915.0,0.793,0.0,0.0,0.211,-5.365,1.0,0.156,189.891,4.0,0.47,2017-03-02,03
3031,2gvhbU2mvwxITWzCI0q9CS,0.803,0.612,245493.0,0.57,3.29e-05,1.0,0.122,-9.62,0.0,0.0735,169.842,4.0,0.815,2017-03-02,03
3032,46HdsiK0uR26B2dY9QPzda,0.39,0.732,196480.0,0.801,0.0,9.0,0.31,-3.859,1.0,0.0327,123.981,4.0,0.824,2017-03-02,03
3033,1h7dk4CjbvVKez7Et88fMR,0.0129,0.347,221347.0,0.592,0.0228,11.0,0.103,-9.641,1.0,0.0922,199.761,5.0,0.141,2017-03-02,03
3034,2oUuLLKS8WbF7ELJcwbqms,0.043,0.728,151041.0,0.735,0.0,1.0,0.34,-3.961,1.0,0.307,139.128,4.0,0.225,2017-03-02,03
3035,3rOSwuTsUlJp0Pu0MkN8r8,0.0102,0.833,204600.0,0.434,0.0219,2.0,0.165,-8.795,1.0,0.431,150.062,4.0,0.281,2017-03-02,03
3036,4tX7Nt68zEeb0Lt32ngQR0,0.297,0.515,182720.0,0.827,0.0,5.0,0.0754,-5.149,0.0,0.086,123.767,4.0,0.674,2017-03-02,03
3037,4UDDfd77rlXmNjgW1NKhWq,0.01,0.746,207523.0,0.779,0.0,7.0,0.256,-3.947,0.0,0.0927,123.94,4.0,0.824,2017-03-02,03
3038,1VxogbO6bfygdfaCnE9oLb,0.000483,0.573,195200.0,0.951,0.00451,3.0,0.172,-1.376,0.0,0.0421,150.063,4.0,0.408,2017-03-02,03
3039,1u4orOe6gYxeE9xKpv11Qi,0.924,0.391,205490.0,0.322,1.29e-06,3.0,0.0934,-9.809,1.0,0.0628,83.947,4.0,0.45,2017-03-02,03
3040,2KvLsBXs4pOPjnxiifsQX7,0.265,0.589,192511.0,0.829,0.00367,1.0,0.114,-4.961,1.0,0.0353,107.003,4.0,0.242,2017-03-02,03
3041,0LtVx5vsq9nfpGsWgjUin6,0.91,0.483,149720.0,0.121,0.0,2.0,0.0885,-15.133,0.0,0.0349,106.032,4.0,0.419,2017-03-02,03
3042,32bqxZEJRJObeNyc8bEiPt,0.0484,0.59,169801.0,0.671,0.0,9.0,0.0604,-6.098,1.0,0.0706,149.982,4.0,0.438,2017-03-02,03
3043,5NNlUMcOEOdoOIwwaWXv0k,0.139,0.703,234308.0,0.715,0.0,9.0,0.0456,-6.285,0.0,0.114,99.924,4.0,0.497,2017-03-02,03
3044,3gAKq8qx96veJ9Do7H9rBG,0.116,0.647,203691.0,0.818,0.0,7.0,0.108,-5.168,1.0,0.041,135.952,4.0,0.554,2017-03-02,03
3045,1sXUWdKx03aP9Gmzft58rt,0.368,0.683,176347.0,0.427,0.0,8.0,0.0604,-6.827,1.0,0.0777,113.634,4.0,0.426,2017-03-02,03
3046,3ooKsUCAz3EgEjZAPRwtCm,0.149,0.765,248787.0,0.597,0.00145,9.0,0.0341,-5.858,0.0,0.0267,103.968,4.0,0.935,2017-03-02,03
3047,2BnqjCRKj00LtQBU8RNKnr,0.00797,0.671,267692.0,0.726,3.66e-05,11.0,0.115,-5.185,0.0,0.0427,104.005,4.0,0.424,2017-03-02,03
3048,7pYdMupCkVcwZ6kOKmWFfj,0.8,0.494,239213.0,0.36,0.00111,11.0,0.158,-8.916,1.0,0.028,165.759,4.0,0.183,2017-03-02,03
3049,1r6cyaW7yMykwSyxTuwcuM,0.0471,0.981,129384.0,0.417,0.359,11.0,0.103,-10.732,0.0,0.134,122.044,4.0,0.262,2017-03-02,03
3050,1dNIEtp7AY3oDAKCGg2XkH,0.0306,0.607,247627.0,0.649,2.46e-05,11.0,0.174,-6.695,0.0,0.0362,102.996,4.0,0.505,2017-03-03,03
3051,6uBhi9gBXWjanegOb2Phh0,0.253,0.69,210091.0,0.622,0.0,5.0,0.116,-5.025,0.0,0.0622,102.04,4.0,0.544,2017-03-03,03
3052,6gpcs5eMhJwax4mIfKDYQk,0.498,0.736,230813.0,0.795,1.21e-06,1.0,0.254,-3.299,0.0,0.0545,104.066,4.0,0.511,2017-03-03,03
3053,5fzsYCIHqSqEnmoY16zNc5,0.0893,0.636,235813.0,0.72,0.0178,11.0,0.0868,-6.195,1.0,0.0432,124.944,4.0,0.425,2017-03-03,03
3054,3eR23VReFzcdmS7TYCrhCe,0.119,0.64,220781.0,0.533,0.0,0.0,0.0864,-6.596,1.0,0.0706,99.968,4.0,0.515,2017-03-03,03
3055,2Ce5IyMlVRVvN997ZJjJJA,0.0303,0.415,251423.0,0.369,7.64e-06,8.0,0.383,-10.044,1.0,0.0741,95.746,4.0,0.0913,2017-03-03,03
3056,1Xq15XBi9W37NihxAafwrC,0.0011,0.478,295763.0,0.926,0.0,6.0,0.447,-4.728,0.0,0.0753,92.994,4.0,0.312,2017-03-03,03
3057,0n2bvWvMwr0gbjcuTm92eW,0.455,0.322,278360.0,0.352,0.00333,10.0,0.11,-10.986,1.0,0.0309,70.429,3.0,0.266,2017-03-03,03
3058,7nKBxz47S9SD79N086fuhn,0.0744,0.684,208163.0,0.823,0.0,9.0,0.111,-3.297,0.0,0.0773,91.048,4.0,0.647,2017-03-03,03
3059,0tUh8HzIVpZPFW7HzE5Vhk,0.0497,0.474,181813.0,0.777,0.0,9.0,0.677,-3.44,0.0,0.0409,94.955,4.0,0.146,2017-03-03,03
3060,3mRcWCyteY2133a7xVMrYw,0.29,0.628,254370.0,0.481,0.0,1.0,0.118,-7.775,1.0,0.475,108.761,5.0,0.33,2017-03-03,03
3061,4b1sQpvL7QVgamRZ74F1oA,0.0222,0.694,208667.0,0.748,0.0,10.0,0.155,-2.93,0.0,0.167,92.918,4.0,0.521,2017-03-03,03
3062,0jTJlKUegj0w7crcxzxqhj,0.211,0.573,206227.0,0.626,0.00122,5.0,0.116,-5.981,0.0,0.0453,180.034,4.0,0.767,2017-03-03,03
3063,7lVYacTM1U7n6mdsruLoUN,0.0154,0.255,187093.0,0.692,0.0,7.0,0.0969,-4.902,0.0,0.0381,112.878,4.0,0.163,2017-03-03,03
3064,6Zosz8w6CmdGMZM6p4JlbQ,0.0258,0.746,205741.0,0.794,0.0,1.0,0.0497,-6.331,1.0,0.0698,104.827,4.0,0.447,2017-03-03,03
3065,4aWmUDTfIPGksMNLV2rQP2,0.209,0.66,228200.0,0.786,0.0,2.0,0.112,-4.757,1.0,0.17,177.833,4.0,0.846,2017-03-03,03
3066,7kF6S2PTSj4IrrTrhSsEme,0.00277,0.636,193653.0,0.642,5.66e-06,9.0,0.353,-7.9,1.0,0.0424,134.052,4.0,0.841,2017-03-03,03
3067,0FE9t6xYkqWXU2ahLh6D8X,0.581,0.825,233713.0,0.652,0.0,1.0,0.0931,-3.183,0.0,0.0802,95.977,4.0,0.931,2017-03-03,03
3068,6Tzacf8BGC7fyPuQIsG49K,0.801,0.617,295152.0,0.311,0.0497,11.0,0.112,-9.757,1.0,0.0594,137.969,4.0,0.15,2017-03-03,03
3069,7MhomISA7KRK6U7KzeV06v,0.469,0.64,349584.0,0.64,0.0,8.0,0.265,-6.105,0.0,0.138,135.953,4.0,0.761,2017-03-03,03
3070,6fkL9CjWmjeV6vfDxTp9OZ,0.212,0.825,199137.0,0.302,0.0,8.0,0.0759,-11.661,1.0,0.277,94.954,4.0,0.744,2017-03-03,03
3071,3rOSwuTsUlJp0Pu0MkN8r8,0.0102,0.833,204600.0,0.434,0.0219,2.0,0.165,-8.795,1.0,0.431,150.062,4.0,0.281,2017-03-03,03
3072,4UDDfd77rlXmNjgW1NKhWq,0.01,0.746,207523.0,0.779,0.0,7.0,0.256,-3.947,0.0,0.0927,123.94,4.0,0.824,2017-03-03,03
3073,5eCkuGPZNl4mISFNPgr3Dd,0.675,0.678,197773.0,0.357,0.00569,0.0,0.124,-14.712,0.0,0.128,113.301,5.0,0.0661,2017-03-03,03
3074,6VRghJeP6I0w1KxkdWFfIh,0.0482,0.77,203782.0,0.787,0.0,10.0,0.108,-4.402,0.0,0.113,125.013,4.0,0.699,2017-03-03,03
3075,7zxRMhXxJMQCeDDg0rKAVo,0.105,0.748,179773.0,0.723,0.0,0.0,0.0949,-6.213,1.0,0.347,154.966,4.0,0.35,2017-03-03,03
3076,1lyNFzcCl9kXCof6GV32fV,0.424,0.617,280533.0,0.439,0.0,9.0,0.127,-5.63,1.0,0.0269,139.979,4.0,0.242,2017-03-03,03
3077,2gvhbU2mvwxITWzCI0q9CS,0.803,0.612,245493.0,0.57,3.29e-05,1.0,0.122,-9.62,0.0,0.0735,169.842,4.0,0.815,2017-03-03,03
3078,5ndfVSDyPq90jaIUhNPeby,0.089,0.446,237915.0,0.793,0.0,0.0,0.211,-5.365,1.0,0.156,189.891,4.0,0.47,2017-03-03,03
3079,1KqvRRQd3lfM0pAlkGPrgD,0.00574,0.682,192000.0,0.812,0.0,1.0,0.0553,-2.691,0.0,0.118,104.891,4.0,0.347,2017-03-03,03
3080,2BnqjCRKj00LtQBU8RNKnr,0.00797,0.671,267692.0,0.726,3.66e-05,11.0,0.115,-5.185,0.0,0.0427,104.005,4.0,0.424,2017-03-03,03
3081,2oUuLLKS8WbF7ELJcwbqms,0.043,0.728,151041.0,0.735,0.0,1.0,0.34,-3.961,1.0,0.307,139.128,4.0,0.225,2017-03-03,03
3082,0LtVx5vsq9nfpGsWgjUin6,0.91,0.483,149720.0,0.121,0.0,2.0,0.0885,-15.133,0.0,0.0349,106.032,4.0,0.419,2017-03-03,03
3083,6kex4EBAj0WHXDKZMEJaaF,0.075,0.696,216409.0,0.817,0.0,1.0,0.187,-3.862,1.0,0.109,98.064,4.0,0.782,2017-03-03,03
3084,1VoLowJmACjY7SNDENKVIC,0.009,0.646,228342.0,0.748,0.0,9.0,0.283,-5.469,0.0,0.0389,103.996,4.0,0.136,2017-03-03,03
3085,7sglnykRRln9VDmZXRJ3zY,0.819,0.494,158938.0,0.657,0.419,2.0,0.113,-13.345,0.0,0.0927,191.468,4.0,0.348,2017-03-03,03
3086,3pdWCmUno1bWzYIdYwoiMM,0.512,0.861,236693.0,0.593,0.0021,2.0,0.244,-6.692,1.0,0.0683,106.024,4.0,0.501,2017-03-03,03
3087,1h7dk4CjbvVKez7Et88fMR,0.0129,0.347,221347.0,0.592,0.0228,11.0,0.103,-9.641,1.0,0.0922,199.761,5.0,0.141,2017-03-03,03
3088,3mXXkDfLaCN5IaZpHVJPth,0.033,0.433,198434.0,0.878,1.44e-06,7.0,0.159,-3.097,0.0,0.0505,160.151,4.0,0.386,2017-03-03,03
3089,5NNlUMcOEOdoOIwwaWXv0k,0.139,0.703,234308.0,0.715,0.0,9.0,0.0456,-6.285,0.0,0.114,99.924,4.0,0.497,2017-03-03,03
3090,32bqxZEJRJObeNyc8bEiPt,0.0484,0.59,169801.0,0.671,0.0,9.0,0.0604,-6.098,1.0,0.0706,149.982,4.0,0.438,2017-03-03,03
3091,1sXUWdKx03aP9Gmzft58rt,0.368,0.683,176347.0,0.427,0.0,8.0,0.0604,-6.827,1.0,0.0777,113.634,4.0,0.426,2017-03-03,03
3092,2KvLsBXs4pOPjnxiifsQX7,0.265,0.589,192511.0,0.829,0.00367,1.0,0.114,-4.961,1.0,0.0353,107.003,4.0,0.242,2017-03-03,03
3093,02q0ZnV2L4XByzEvWZJqBC,0.0063,0.539,274097.0,0.846,1.68e-06,8.0,0.13,-3.192,1.0,0.0354,106.992,4.0,0.46,2017-03-03,03
3094,0zCfmceT1YvtZXGbR6Roht,0.018,0.584,228173.0,0.752,3.73e-06,8.0,0.647,-6.689,1.0,0.058,125.797,4.0,0.791,2017-03-03,03
3095,46HdsiK0uR26B2dY9QPzda,0.39,0.732,196480.0,0.801,0.0,9.0,0.31,-3.859,1.0,0.0327,123.981,4.0,0.824,2017-03-03,03
3096,2Nc8Imt04W3ZmcBF8dPQKc,0.144,0.631,227573.0,0.658,0.0,5.0,0.22,-5.313,1.0,0.0281,80.996,4.0,0.7,2017-03-03,03
3097,3gAKq8qx96veJ9Do7H9rBG,0.116,0.647,203691.0,0.818,0.0,7.0,0.108,-5.168,1.0,0.041,135.952,4.0,0.554,2017-03-03,03
3098,4tX7Nt68zEeb0Lt32ngQR0,0.297,0.515,182720.0,0.827,0.0,5.0,0.0754,-5.149,0.0,0.086,123.767,4.0,0.674,2017-03-03,03
3099,1u4orOe6gYxeE9xKpv11Qi,0.924,0.391,205490.0,0.322,1.29e-06,3.0,0.0934,-9.809,1.0,0.0628,83.947,4.0,0.45,2017-03-03,03
3100,1dNIEtp7AY3oDAKCGg2XkH,0.0306,0.607,247627.0,0.649,2.46e-05,11.0,0.174,-6.695,0.0,0.0362,102.996,4.0,0.505,2017-03-04,03
3101,0dA2Mk56wEzDgegdC6R17g,0.232,0.679,210091.0,0.634,0.0,5.0,0.115,-5.024,0.0,0.0654,102.013,4.0,0.498,2017-03-04,03
3102,6gpcs5eMhJwax4mIfKDYQk,0.498,0.736,230813.0,0.795,1.21e-06,1.0,0.254,-3.299,0.0,0.0545,104.066,4.0,0.511,2017-03-04,03
3103,5fzsYCIHqSqEnmoY16zNc5,0.0893,0.636,235813.0,0.72,0.0178,11.0,0.0868,-6.195,1.0,0.0432,124.944,4.0,0.425,2017-03-04,03
3104,3eR23VReFzcdmS7TYCrhCe,0.119,0.64,220781.0,0.533,0.0,0.0,0.0864,-6.596,1.0,0.0706,99.968,4.0,0.515,2017-03-04,03
3105,1Xq15XBi9W37NihxAafwrC,0.0011,0.478,295763.0,0.926,0.0,6.0,0.447,-4.728,0.0,0.0753,92.994,4.0,0.312,2017-03-04,03
3106,2Ce5IyMlVRVvN997ZJjJJA,0.0303,0.415,251423.0,0.369,7.64e-06,8.0,0.383,-10.044,1.0,0.0741,95.746,4.0,0.0913,2017-03-04,03
3107,0jTJlKUegj0w7crcxzxqhj,0.211,0.573,206227.0,0.626,0.00122,5.0,0.116,-5.981,0.0,0.0453,180.034,4.0,0.767,2017-03-04,03
3108,0tUh8HzIVpZPFW7HzE5Vhk,0.0497,0.474,181813.0,0.777,0.0,9.0,0.677,-3.44,0.0,0.0409,94.955,4.0,0.146,2017-03-04,03
3109,7nKBxz47S9SD79N086fuhn,0.0744,0.684,208163.0,0.823,0.0,9.0,0.111,-3.297,0.0,0.0773,91.048,4.0,0.647,2017-03-04,03
3110,0n2bvWvMwr0gbjcuTm92eW,0.455,0.322,278360.0,0.352,0.00333,10.0,0.11,-10.986,1.0,0.0309,70.429,3.0,0.266,2017-03-04,03
3111,0FE9t6xYkqWXU2ahLh6D8X,0.581,0.825,233713.0,0.652,0.0,1.0,0.0931,-3.183,0.0,0.0802,95.977,4.0,0.931,2017-03-04,03
3112,6Zosz8w6CmdGMZM6p4JlbQ,0.0258,0.746,205741.0,0.794,0.0,1.0,0.0497,-6.331,1.0,0.0698,104.827,4.0,0.447,2017-03-04,03
3113,4b1sQpvL7QVgamRZ74F1oA,0.0222,0.694,208667.0,0.748,0.0,10.0,0.155,-2.93,0.0,0.167,92.918,4.0,0.521,2017-03-04,03
3114,4aWmUDTfIPGksMNLV2rQP2,0.209,0.66,228200.0,0.786,0.0,2.0,0.112,-4.757,1.0,0.17,177.833,4.0,0.846,2017-03-04,03
3115,7lVYacTM1U7n6mdsruLoUN,0.0154,0.255,187093.0,0.692,0.0,7.0,0.0969,-4.902,0.0,0.0381,112.878,4.0,0.163,2017-03-04,03
