,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Date,Month
7190,4pYd8dIohiqc3KsxSRqf0w,0.54,0.504,216993.0,0.472,0.0,9.0,0.306,-6.925,1.0,0.0404,73.521,4.0,0.313,2018-04-01,04
7191,3N2AIfVOq6NiTcWHIP4Oco,0.201,0.386,213024.0,0.799,0.0,2.0,0.103,-3.789,1.0,0.0555,86.333,4.0,0.391,2018-04-01,04
7192,0LKErfBZ5FbBiLB4OcZRbL,0.0435,0.827,172749.0,0.78,0.0,11.0,0.133,-3.315,0.0,0.133,80.015,4.0,0.658,2018-04-01,04
7193,59LUh4amaXhgrWh6mWKbCn,0.0107,0.853,271752.0,0.635,0.0,4.0,0.325,-3.82,0.0,0.0405,141.982,4.0,0.174,2018-04-01,04
7194,6xIjBWc64t5DZs9zXpSShy,0.0379,0.387,260609.0,0.461,0.00136,4.0,0.541,-8.291,0.0,0.0459,99.999,4.0,0.0675,2018-04-01,04
7195,0bztV0Vaqu4rOE8hCQ7i7a,0.248,0.876,158769.0,0.7,0.0,1.0,0.0502,-3.213,1.0,0.28,129.959,4.0,0.95,2018-04-01,04
7196,7HfhXeqUP6rwesTrqDoGHt,0.172,0.662,138592.0,0.744,2.26e-06,6.0,0.104,-6.296,0.0,0.0373,104.964,4.0,0.354,2018-04-01,04
7197,5LciLoxa1gK70yIUeoHgRx,0.129,0.764,251773.0,0.59,0.00847,7.0,0.0851,-4.292,1.0,0.0395,99.996,4.0,0.281,2018-04-01,04
7198,0Q6AD7e7d9tpN1dXL4qh5P,0.000399,0.479,173327.0,0.926,0.0022,3.0,0.179,-4.226,0.0,0.0893,175.994,4.0,0.673,2018-04-01,04
7199,0AiQLGevpr9XOc9kIRjyuB,0.118,0.224,590437.0,0.467,0.0,8.0,0.0881,-7.287,1.0,0.0321,144.012,4.0,0.0622,2018-04-01,04
7200,1gm616Plq4ScqNi7TVkZ5N,0.218,0.489,228373.0,0.598,0.0,1.0,0.35,-4.929,1.0,0.036,134.045,3.0,0.172,2018-04-02,04
7201,6J3YPOejivwLSjM2dru5Ad,0.0253,0.818,210675.0,0.563,0.0,2.0,0.0909,-8.096,1.0,0.398,152.108,4.0,0.486,2018-04-02,04
7202,74ZovzRxHBvCq5yIwe8boh,0.0456,0.589,151027.0,0.57,1.51e-06,1.0,0.137,-9.54,1.0,0.361,136.203,4.0,0.441,2018-04-02,04
7203,10Igtw8bSDyyFs7KIsKngZ,0.147,0.755,216632.0,0.599,0.0,8.0,0.109,-5.042,1.0,0.224,133.123,4.0,0.755,2018-04-02,04
7204,4CuHKCorywioxg5nc41ncg,0.152,0.491,214872.0,0.741,0.0,1.0,0.092,-5.525,1.0,0.238,175.65,4.0,0.525,2018-04-02,04
7205,39N9RPD9MRb5WmoLzNzPeA,0.0364,0.595,173628.0,0.773,0.00108,9.0,0.334,-4.736,0.0,0.0549,180.073,4.0,0.711,2018-04-02,04
7206,72TyiiduRmczEbDIEtKQdR,0.622,0.562,220293.0,0.674,2.04e-05,10.0,0.111,-6.049,0.0,0.0851,122.699,4.0,0.293,2018-04-02,04
7207,042nVrQvpEVrsrW6yeeHB2,0.0347,0.822,150000.0,0.622,0.0181,8.0,0.114,-7.33,1.0,0.314,160.066,4.0,0.18,2018-04-02,04
7208,3ZYwSDF9knZI0RVlKR4PHC,0.0679,0.901,183809.0,0.529,0.0,8.0,0.536,-7.94,1.0,0.413,144.941,4.0,0.343,2018-04-02,04
7209,0qynxleiY0wavOijAW9trC,0.669,0.505,192827.0,0.408,0.0,7.0,0.0983,-5.572,1.0,0.168,171.66,3.0,0.192,2018-04-02,04
7210,0fJtP2HkuZtzfh30XIMtPw,0.345,0.486,256747.0,0.486,0.0,9.0,0.139,-7.103,1.0,0.029,128.768,4.0,0.184,2018-04-02,04
7211,0TFVOjSvPTjFHkiZZekK5k,0.0301,0.964,218261.0,0.555,0.000567,5.0,0.128,-6.245,0.0,0.0499,130.017,4.0,0.338,2018-04-02,04
7212,2poOAWEj1CStqTVPgIHZ8s,0.629,0.508,221107.0,0.665,0.00124,8.0,0.142,-5.748,0.0,0.0694,91.997,4.0,0.124,2018-04-02,04
7213,1vNoA9F5ASnlBISFekDmg3,0.00756,0.448,254805.0,0.826,0.0,2.0,0.117,-3.244,0.0,0.0319,77.093,4.0,0.19,2018-04-02,04
7214,79jX8RM5CgPqDKdGEKNW9K,0.0524,0.628,211600.0,0.715,0.0,5.0,0.119,-7.097,1.0,0.0541,139.991,4.0,0.429,2018-04-02,04
7215,739vCwA3EpBSkk3uDsI2wB,0.000738,0.777,226107.0,0.657,3.34e-06,1.0,0.0932,-6.434,1.0,0.237,189.992,4.0,0.245,2018-04-02,04
7216,13wNEvWmBsWaWVtiLPRIW5,0.3,0.484,230027.0,0.716,0.00214,5.0,0.112,-7.193,0.0,0.167,184.131,4.0,0.365,2018-04-02,04
7217,7AWZvcyaSBxRzaBJcHf9XL,0.21,0.503,233601.0,0.581,0.000708,6.0,0.257,-7.007,1.0,0.0881,94.555,4.0,0.633,2018-04-02,04
7218,5nFyaoBWwwMJ9fv33tZ2MB,0.0537,0.633,219520.0,0.793,0.0,10.0,0.16,-4.126,1.0,0.055,103.97,4.0,0.414,2018-04-02,04
7219,6NFyWDv5CjfwuzoCkw47Xf,0.216,0.75,232253.0,0.404,0.000357,9.0,0.0911,-10.178,0.0,0.0682,95.045,4.0,0.0499,2018-04-02,04
7220,4ccocJuCXjkpckAL1ZzCTA,0.0457,0.712,242854.0,0.66,0.000293,1.0,0.084,-8.797,1.0,0.051,136.592,3.0,0.399,2018-04-02,04
7221,6z3OqNtss7x8e1pNrt7gBm,0.0296,0.818,90842.0,0.514,2.31e-05,11.0,0.139,-5.588,0.0,0.419,148.084,4.0,0.507,2018-04-02,04
7222,3n3b5WNEohHP7Ou4ndBo6b,0.224,0.637,221760.0,0.448,0.0,4.0,0.0887,-7.968,0.0,0.0617,87.919,3.0,0.224,2018-04-02,04
7223,1xy4apMFecGGkgBeaHFZ2M,0.0449,0.709,205267.0,0.562,0.0,5.0,0.217,-4.864,1.0,0.0724,125.965,4.0,0.386,2018-04-02,04
7224,63SevszngYpZOwf63o61K4,0.156,0.592,156600.0,0.691,9.78e-06,3.0,0.418,-8.354,1.0,0.196,99.976,4.0,0.0796,2018-04-02,04
7225,3Icfi1u3cflshuufK4AsIv,0.00713,0.533,263645.0,0.671,0.000106,1.0,0.12,-4.464,0.0,0.0334,111.044,4.0,0.0449,2018-04-02,04
7226,08wJw4VdkKImX4t1vL6MsO,0.369,0.772,284627.0,0.66,0.0,11.0,0.119,-5.067,0.0,0.115,135.956,4.0,0.422,2018-04-02,04
7227,5FOCkGt7bp22nBVfQ4WSIT,0.16,0.874,205188.0,0.602,0.000842,7.0,0.096,-5.118,1.0,0.127,127.997,4.0,0.587,2018-04-02,04
7228,32OkBQinMWqa7ZydEkHqVi,0.113,0.886,138997.0,0.542,0.0,1.0,0.151,-5.424,1.0,0.338,83.519,4.0,0.314,2018-04-02,04
7229,6jA8JUuPCGYjFcgw0AoM5T,0.0543,0.777,221653.0,0.779,0.0,0.0,0.636,-4.449,0.0,0.0972,94.023,4.0,0.768,2018-04-02,04
7230,2U2Z1IXnmJIvlknWizFykZ,0.0325,0.725,213693.0,0.674,3.55e-06,11.0,0.0531,-5.254,0.0,0.0363,120.057,4.0,0.773,2018-04-02,04
7231,43cFjTTCD9Cni4aSL0sORz,0.302,0.687,193094.0,0.587,0.0,1.0,0.278,-5.772,0.0,0.124,156.575,4.0,0.676,2018-04-02,04
7232,0CZ8lquoTX2Dkg7Ak2inwA,0.648,0.6,225133.0,0.535,4.7e-06,4.0,0.162,-7.043,1.0,0.107,71.912,4.0,0.269,2018-04-02,04
7233,4xrEh1vjIExp4CYrjEy6ke,0.353,0.762,199999.0,0.743,0.0,2.0,0.184,-6.183,0.0,0.193,111.976,4.0,0.36,2018-04-02,04
7234,6Ew9OKNC9uoL6xJSii8whk,0.203,0.878,157557.0,0.647,0.00185,10.0,0.335,-4.566,0.0,0.0659,131.027,4.0,0.212,2018-04-02,04
7235,7wvYmO5QscgIDDT0eNwbYX,0.303,0.726,200133.0,0.708,0.0,7.0,0.348,-6.908,0.0,0.356,105.084,4.0,0.417,2018-04-02,04
7236,7fLaDPGVfBPajLJZ5xrNcL,0.219,0.649,200732.0,0.537,0.0,10.0,0.0918,-2.656,1.0,0.0567,127.885,4.0,0.336,2018-04-02,04
7237,6ET9kf9riLETWs9lePUEAI,0.462,0.555,246133.0,0.43,0.000191,2.0,0.0869,-9.105,1.0,0.0295,147.613,4.0,0.274,2018-04-02,04
7238,56d6kYZhfhzpoC3s1dRU2V,0.133,0.32,241067.0,0.734,0.000109,10.0,0.165,-4.021,1.0,0.0331,113.34,4.0,0.185,2018-04-02,04
7239,0ileL1L3Vtpf5VZ5RQZ94m,0.801,0.349,179242.0,0.307,0.0,10.0,0.0968,-7.197,1.0,0.0402,80.964,4.0,0.447,2018-04-02,04
7240,5AKuM1hMo65nq306M0yVmw,0.205,0.611,245347.0,0.697,0.0,3.0,0.138,-3.801,1.0,0.426,189.806,4.0,0.79,2018-04-02,04
7241,1FFKRJnZX9xT4U5zW0suuR,0.221,0.658,198460.0,0.682,0.0,6.0,0.236,-4.31,1.0,0.0311,100.989,4.0,0.541,2018-04-02,04
7242,2tqPFzcsaYx479OFbNOo3P,0.0131,0.813,215229.0,0.619,1.38e-05,1.0,0.553,-5.21,1.0,0.0939,77.036,4.0,0.239,2018-04-02,04
7243,5t3Vk8bRKylx4fjj7qlbib,0.919,0.777,176472.0,0.422,0.00877,0.0,0.0958,-10.114,1.0,0.0482,120.041,4.0,0.187,2018-04-02,04
7244,4j30n3zuJQJ5qGA6rSTaST,0.154,0.686,184905.0,0.694,0.0,6.0,0.193,-6.213,0.0,0.193,146.01,4.0,0.441,2018-04-02,04
7245,45Egmo7icyopuzJN0oMEdk,0.0956,0.708,201707.0,0.648,0.0,6.0,0.134,-5.626,1.0,0.0449,143.955,4.0,0.338,2018-04-02,04
7246,4lTiuD1DwBKo4L7wqMkD7C,0.121,0.733,144149.0,0.678,0.0,6.0,0.345,-7.771,1.0,0.439,175.984,4.0,0.841,2018-04-02,04
7247,1fLJxyaInJxS2Yo6PPGxZq,0.34,0.556,202285.0,0.69,0.0,7.0,0.0976,-6.499,1.0,0.754,61.939,3.0,0.642,2018-04-02,04
7248,59LUh4amaXhgrWh6mWKbCn,0.0107,0.853,271752.0,0.635,0.0,4.0,0.325,-3.82,0.0,0.0405,141.982,4.0,0.174,2018-04-02,04
7249,5JPpRCB1m5Puo3KyVzoICw,0.311,0.74,191767.0,0.672,0.0,10.0,0.0861,-4.572,0.0,0.231,99.99,4.0,0.691,2018-04-02,04
7250,1gm616Plq4ScqNi7TVkZ5N,0.218,0.489,228373.0,0.598,0.0,1.0,0.35,-4.929,1.0,0.036,134.045,3.0,0.172,2018-04-03,04
7251,6J3YPOejivwLSjM2dru5Ad,0.0253,0.818,210675.0,0.563,0.0,2.0,0.0909,-8.096,1.0,0.398,152.108,4.0,0.486,2018-04-03,04
7252,74ZovzRxHBvCq5yIwe8boh,0.0456,0.589,151027.0,0.57,1.51e-06,1.0,0.137,-9.54,1.0,0.361,136.203,4.0,0.441,2018-04-03,04
7253,10Igtw8bSDyyFs7KIsKngZ,0.147,0.755,216632.0,0.599,0.0,8.0,0.109,-5.042,1.0,0.224,133.123,4.0,0.755,2018-04-03,04
7254,4CuHKCorywioxg5nc41ncg,0.152,0.491,214872.0,0.741,0.0,1.0,0.092,-5.525,1.0,0.238,175.65,4.0,0.525,2018-04-03,04
7255,72TyiiduRmczEbDIEtKQdR,0.622,0.562,220293.0,0.674,2.04e-05,10.0,0.111,-6.049,0.0,0.0851,122.699,4.0,0.293,2018-04-03,04
7256,39N9RPD9MRb5WmoLzNzPeA,0.0364,0.595,173628.0,0.773,0.00108,9.0,0.334,-4.736,0.0,0.0549,180.073,4.0,0.711,2018-04-03,04
7257,3ZYwSDF9knZI0RVlKR4PHC,0.0679,0.901,183809.0,0.529,0.0,8.0,0.536,-7.94,1.0,0.413,144.941,4.0,0.343,2018-04-03,04
7258,2poOAWEj1CStqTVPgIHZ8s,0.629,0.508,221107.0,0.665,0.00124,8.0,0.142,-5.748,0.0,0.0694,91.997,4.0,0.124,2018-04-03,04
7259,0TFVOjSvPTjFHkiZZekK5k,0.0301,0.964,218261.0,0.555,0.000567,5.0,0.128,-6.245,0.0,0.0499,130.017,4.0,0.338,2018-04-03,04
7260,0fJtP2HkuZtzfh30XIMtPw,0.345,0.486,256747.0,0.486,0.0,9.0,0.139,-7.103,1.0,0.029,128.768,4.0,0.184,2018-04-03,04
7261,042nVrQvpEVrsrW6yeeHB2,0.0347,0.822,150000.0,0.622,0.0181,8.0,0.114,-7.33,1.0,0.314,160.066,4.0,0.18,2018-04-03,04
7262,13wNEvWmBsWaWVtiLPRIW5,0.3,0.484,230027.0,0.716,0.00214,5.0,0.112,-7.193,0.0,0.167,184.131,4.0,0.365,2018-04-03,04
7263,0qynxleiY0wavOijAW9trC,0.669,0.505,192827.0,0.408,0.0,7.0,0.0983,-5.572,1.0,0.168,171.66,3.0,0.192,2018-04-03,04
7264,7AWZvcyaSBxRzaBJcHf9XL,0.21,0.503,233601.0,0.581,0.000708,6.0,0.257,-7.007,1.0,0.0881,94.555,4.0,0.633,2018-04-03,04
7265,5nFyaoBWwwMJ9fv33tZ2MB,0.0537,0.633,219520.0,0.793,0.0,10.0,0.16,-4.126,1.0,0.055,103.97,4.0,0.414,2018-04-03,04
7266,1vNoA9F5ASnlBISFekDmg3,0.00756,0.448,254805.0,0.826,0.0,2.0,0.117,-3.244,0.0,0.0319,77.093,4.0,0.19,2018-04-03,04
7267,6NFyWDv5CjfwuzoCkw47Xf,0.216,0.75,232253.0,0.404,0.000357,9.0,0.0911,-10.178,0.0,0.0682,95.045,4.0,0.0499,2018-04-03,04
7268,4ccocJuCXjkpckAL1ZzCTA,0.0457,0.712,242854.0,0.66,0.000293,1.0,0.084,-8.797,1.0,0.051,136.592,3.0,0.399,2018-04-03,04
7269,739vCwA3EpBSkk3uDsI2wB,0.000738,0.777,226107.0,0.657,3.34e-06,1.0,0.0932,-6.434,1.0,0.237,189.992,4.0,0.245,2018-04-03,04
7270,79jX8RM5CgPqDKdGEKNW9K,0.0524,0.628,211600.0,0.715,0.0,5.0,0.119,-7.097,1.0,0.0541,139.991,4.0,0.429,2018-04-03,04
7271,1xy4apMFecGGkgBeaHFZ2M,0.0449,0.709,205267.0,0.562,0.0,5.0,0.217,-4.864,1.0,0.0724,125.965,4.0,0.386,2018-04-03,04
7272,3n3b5WNEohHP7Ou4ndBo6b,0.224,0.637,221760.0,0.448,0.0,4.0,0.0887,-7.968,0.0,0.0617,87.919,3.0,0.224,2018-04-03,04
7273,3Icfi1u3cflshuufK4AsIv,0.00713,0.533,263645.0,0.671,0.000106,1.0,0.12,-4.464,0.0,0.0334,111.044,4.0,0.0449,2018-04-03,04
7274,63SevszngYpZOwf63o61K4,0.156,0.592,156600.0,0.691,9.78e-06,3.0,0.418,-8.354,1.0,0.196,99.976,4.0,0.0796,2018-04-03,04
7275,0CZ8lquoTX2Dkg7Ak2inwA,0.648,0.6,225133.0,0.535,4.7e-06,4.0,0.162,-7.043,1.0,0.107,71.912,4.0,0.269,2018-04-03,04
7276,6ET9kf9riLETWs9lePUEAI,0.462,0.555,246133.0,0.43,0.000191,2.0,0.0869,-9.105,1.0,0.0295,147.613,4.0,0.274,2018-04-03,04
7277,7fLaDPGVfBPajLJZ5xrNcL,0.219,0.649,200732.0,0.537,0.0,10.0,0.0918,-2.656,1.0,0.0567,127.885,4.0,0.336,2018-04-03,04
7278,6jA8JUuPCGYjFcgw0AoM5T,0.0543,0.777,221653.0,0.779,0.0,0.0,0.636,-4.449,0.0,0.0972,94.023,4.0,0.768,2018-04-03,04
7279,2U2Z1IXnmJIvlknWizFykZ,0.0325,0.725,213693.0,0.674,3.55e-06,11.0,0.0531,-5.254,0.0,0.0363,120.057,4.0,0.773,2018-04-03,04
7280,08wJw4VdkKImX4t1vL6MsO,0.369,0.772,284627.0,0.66,0.0,11.0,0.119,-5.067,0.0,0.115,135.956,4.0,0.422,2018-04-03,04
7281,32OkBQinMWqa7ZydEkHqVi,0.113,0.886,138997.0,0.542,0.0,1.0,0.151,-5.424,1.0,0.338,83.519,4.0,0.314,2018-04-03,04
7282,6Ew9OKNC9uoL6xJSii8whk,0.203,0.878,157557.0,0.647,0.00185,10.0,0.335,-4.566,0.0,0.0659,131.027,4.0,0.212,2018-04-03,04
7283,43cFjTTCD9Cni4aSL0sORz,0.302,0.687,193094.0,0.587,0.0,1.0,0.278,-5.772,0.0,0.124,156.575,4.0,0.676,2018-04-03,04
7284,56d6kYZhfhzpoC3s1dRU2V,0.133,0.32,241067.0,0.734,0.000109,10.0,0.165,-4.021,1.0,0.0331,113.34,4.0,0.185,2018-04-03,04
7285,59LUh4amaXhgrWh6mWKbCn,0.0107,0.853,271752.0,0.635,0.0,4.0,0.325,-3.82,0.0,0.0405,141.982,4.0,0.174,2018-04-03,04
7286,6z3OqNtss7x8e1pNrt7gBm,0.0296,0.818,90842.0,0.514,2.31e-05,11.0,0.139,-5.588,0.0,0.419,148.084,4.0,0.507,2018-04-03,04
7287,4j30n3zuJQJ5qGA6rSTaST,0.154,0.686,184905.0,0.694,0.0,6.0,0.193,-6.213,0.0,0.193,146.01,4.0,0.441,2018-04-03,04
7288,5AKuM1hMo65nq306M0yVmw,0.205,0.611,245347.0,0.697,0.0,3.0,0.138,-3.801,1.0,0.426,189.806,4.0,0.79,2018-04-03,04
7289,5t3Vk8bRKylx4fjj7qlbib,0.919,0.777,176472.0,0.422,0.00877,0.0,0.0958,-10.114,1.0,0.0482,120.041,4.0,0.187,2018-04-03,04
7290,4xrEh1vjIExp4CYrjEy6ke,0.353,0.762,199999.0,0.743,0.0,2.0,0.184,-6.183,0.0,0.193,111.976,4.0,0.36,2018-04-03,04
7291,18W92Zm1KjLCbUIszOhpkD,0.0253,0.661,197939.0,0.725,0.0,6.0,0.123,-4.859,1.0,0.0563,119.927,4.0,0.605,2018-04-03,04
7292,5JPpRCB1m5Puo3KyVzoICw,0.311,0.74,191767.0,0.672,0.0,10.0,0.0861,-4.572,0.0,0.231,99.99,4.0,0.691,2018-04-03,04
7293,7wvYmO5QscgIDDT0eNwbYX,0.303,0.726,200133.0,0.708,0.0,7.0,0.348,-6.908,0.0,0.356,105.084,4.0,0.417,2018-04-03,04
7294,6R6MqHPzYvEpLxMMvTU8Fo,0.402,0.826,190595.0,0.634,0.0,0.0,0.293,-4.0,1.0,0.122,147.996,4.0,0.778,2018-04-03,04
7295,1FFKRJnZX9xT4U5zW0suuR,0.221,0.658,198460.0,0.682,0.0,6.0,0.236,-4.31,1.0,0.0311,100.989,4.0,0.541,2018-04-03,04
7296,6OcyWrso5oE0HQSIniyhGl,0.00825,0.478,217960.0,0.676,0.0,11.0,0.0583,-6.155,0.0,0.0708,148.039,4.0,0.416,2018-04-03,04
7297,5FOCkGt7bp22nBVfQ4WSIT,0.16,0.874,205188.0,0.602,0.000842,7.0,0.096,-5.118,1.0,0.127,127.997,4.0,0.587,2018-04-03,04
7298,4lTiuD1DwBKo4L7wqMkD7C,0.121,0.733,144149.0,0.678,0.0,6.0,0.345,-7.771,1.0,0.439,175.984,4.0,0.841,2018-04-03,04
7299,19MBk3PbNFE36wqIqkMq9H,0.0294,0.702,205209.0,0.844,0.0,6.0,0.38,-4.054,0.0,0.0769,100.043,4.0,0.786,2018-04-03,04
7300,1gm616Plq4ScqNi7TVkZ5N,0.218,0.489,228373.0,0.598,0.0,1.0,0.35,-4.929,1.0,0.036,134.045,3.0,0.172,2018-04-04,04
7301,6J3YPOejivwLSjM2dru5Ad,0.0253,0.818,210675.0,0.563,0.0,2.0,0.0909,-8.096,1.0,0.398,152.108,4.0,0.486,2018-04-04,04
7302,74ZovzRxHBvCq5yIwe8boh,0.0456,0.589,151027.0,0.57,1.51e-06,1.0,0.137,-9.54,1.0,0.361,136.203,4.0,0.441,2018-04-04,04
7303,10Igtw8bSDyyFs7KIsKngZ,0.147,0.755,216632.0,0.599,0.0,8.0,0.109,-5.042,1.0,0.224,133.123,4.0,0.755,2018-04-04,04
7304,4CuHKCorywioxg5nc41ncg,0.152,0.491,214872.0,0.741,0.0,1.0,0.092,-5.525,1.0,0.238,175.65,4.0,0.525,2018-04-04,04
7305,72TyiiduRmczEbDIEtKQdR,0.622,0.562,220293.0,0.674,2.04e-05,10.0,0.111,-6.049,0.0,0.0851,122.699,4.0,0.293,2018-04-04,04
7306,39N9RPD9MRb5WmoLzNzPeA,0.0364,0.595,173628.0,0.773,0.00108,9.0,0.334,-4.736,0.0,0.0549,180.073,4.0,0.711,2018-04-04,04
7307,3ZYwSDF9knZI0RVlKR4PHC,0.0679,0.901,183809.0,0.529,0.0,8.0,0.536,-7.94,1.0,0.413,144.941,4.0,0.343,2018-04-04,04
7308,2poOAWEj1CStqTVPgIHZ8s,0.629,0.508,221107.0,0.665,0.00124,8.0,0.142,-5.748,0.0,0.0694,91.997,4.0,0.124,2018-04-04,04
7309,0TFVOjSvPTjFHkiZZekK5k,0.0301,0.964,218261.0,0.555,0.000567,5.0,0.128,-6.245,0.0,0.0499,130.017,4.0,0.338,2018-04-04,04
7310,0fJtP2HkuZtzfh30XIMtPw,0.345,0.486,256747.0,0.486,0.0,9.0,0.139,-7.103,1.0,0.029,128.768,4.0,0.184,2018-04-04,04
7311,7AWZvcyaSBxRzaBJcHf9XL,0.21,0.503,233601.0,0.581,0.000708,6.0,0.257,-7.007,1.0,0.0881,94.555,4.0,0.633,2018-04-04,04
7312,13wNEvWmBsWaWVtiLPRIW5,0.3,0.484,230027.0,0.716,0.00214,5.0,0.112,-7.193,0.0,0.167,184.131,4.0,0.365,2018-04-04,04
7313,5nFyaoBWwwMJ9fv33tZ2MB,0.0537,0.633,219520.0,0.793,0.0,10.0,0.16,-4.126,1.0,0.055,103.97,4.0,0.414,2018-04-04,04
7314,0qynxleiY0wavOijAW9trC,0.669,0.505,192827.0,0.408,0.0,7.0,0.0983,-5.572,1.0,0.168,171.66,3.0,0.192,2018-04-04,04
7315,042nVrQvpEVrsrW6yeeHB2,0.0347,0.822,150000.0,0.622,0.0181,8.0,0.114,-7.33,1.0,0.314,160.066,4.0,0.18,2018-04-04,04
7316,4ccocJuCXjkpckAL1ZzCTA,0.0457,0.712,242854.0,0.66,0.000293,1.0,0.084,-8.797,1.0,0.051,136.592,3.0,0.399,2018-04-04,04
7317,6NFyWDv5CjfwuzoCkw47Xf,0.216,0.75,232253.0,0.404,0.000357,9.0,0.0911,-10.178,0.0,0.0682,95.045,4.0,0.0499,2018-04-04,04
7318,1vNoA9F5ASnlBISFekDmg3,0.00756,0.448,254805.0,0.826,0.0,2.0,0.117,-3.244,0.0,0.0319,77.093,4.0,0.19,2018-04-04,04
7319,1xy4apMFecGGkgBeaHFZ2M,0.0449,0.709,205267.0,0.562,0.0,5.0,0.217,-4.864,1.0,0.0724,125.965,4.0,0.386,2018-04-04,04
7320,3n3b5WNEohHP7Ou4ndBo6b,0.224,0.637,221760.0,0.448,0.0,4.0,0.0887,-7.968,0.0,0.0617,87.919,3.0,0.224,2018-04-04,04
7321,3Icfi1u3cflshuufK4AsIv,0.00713,0.533,263645.0,0.671,0.000106,1.0,0.12,-4.464,0.0,0.0334,111.044,4.0,0.0449,2018-04-04,04
7322,739vCwA3EpBSkk3uDsI2wB,0.000738,0.777,226107.0,0.657,3.34e-06,1.0,0.0932,-6.434,1.0,0.237,189.992,4.0,0.245,2018-04-04,04
7323,63SevszngYpZOwf63o61K4,0.156,0.592,156600.0,0.691,9.78e-06,3.0,0.418,-8.354,1.0,0.196,99.976,4.0,0.0796,2018-04-04,04
7324,79jX8RM5CgPqDKdGEKNW9K,0.0524,0.628,211600.0,0.715,0.0,5.0,0.119,-7.097,1.0,0.0541,139.991,4.0,0.429,2018-04-04,04
7325,7fLaDPGVfBPajLJZ5xrNcL,0.219,0.649,200732.0,0.537,0.0,10.0,0.0918,-2.656,1.0,0.0567,127.885,4.0,0.336,2018-04-04,04
7326,6ET9kf9riLETWs9lePUEAI,0.462,0.555,246133.0,0.43,0.000191,2.0,0.0869,-9.105,1.0,0.0295,147.613,4.0,0.274,2018-04-04,04
7327,59LUh4amaXhgrWh6mWKbCn,0.0107,0.853,271752.0,0.635,0.0,4.0,0.325,-3.82,0.0,0.0405,141.982,4.0,0.174,2018-04-04,04
7328,0CZ8lquoTX2Dkg7Ak2inwA,0.648,0.6,225133.0,0.535,4.7e-06,4.0,0.162,-7.043,1.0,0.107,71.912,4.0,0.269,2018-04-04,04
7329,56d6kYZhfhzpoC3s1dRU2V,0.133,0.32,241067.0,0.734,0.000109,10.0,0.165,-4.021,1.0,0.0331,113.34,4.0,0.185,2018-04-04,04
7330,18W92Zm1KjLCbUIszOhpkD,0.0253,0.661,197939.0,0.725,0.0,6.0,0.123,-4.859,1.0,0.0563,119.927,4.0,0.605,2018-04-04,04
7331,2U2Z1IXnmJIvlknWizFykZ,0.0325,0.725,213693.0,0.674,3.55e-06,11.0,0.0531,-5.254,0.0,0.0363,120.057,4.0,0.773,2018-04-04,04
7332,6jA8JUuPCGYjFcgw0AoM5T,0.0543,0.777,221653.0,0.779,0.0,0.0,0.636,-4.449,0.0,0.0972,94.023,4.0,0.768,2018-04-04,04
7333,5t3Vk8bRKylx4fjj7qlbib,0.919,0.777,176472.0,0.422,0.00877,0.0,0.0958,-10.114,1.0,0.0482,120.041,4.0,0.187,2018-04-04,04
7334,5AKuM1hMo65nq306M0yVmw,0.205,0.611,245347.0,0.697,0.0,3.0,0.138,-3.801,1.0,0.426,189.806,4.0,0.79,2018-04-04,04
7335,32OkBQinMWqa7ZydEkHqVi,0.113,0.886,138997.0,0.542,0.0,1.0,0.151,-5.424,1.0,0.338,83.519,4.0,0.314,2018-04-04,04
7336,4j30n3zuJQJ5qGA6rSTaST,0.154,0.686,184905.0,0.694,0.0,6.0,0.193,-6.213,0.0,0.193,146.01,4.0,0.441,2018-04-04,04
7337,43cFjTTCD9Cni4aSL0sORz,0.302,0.687,193094.0,0.587,0.0,1.0,0.278,-5.772,0.0,0.124,156.575,4.0,0.676,2018-04-04,04
7338,6R6MqHPzYvEpLxMMvTU8Fo,0.402,0.826,190595.0,0.634,0.0,0.0,0.293,-4.0,1.0,0.122,147.996,4.0,0.778,2018-04-04,04
7339,08wJw4VdkKImX4t1vL6MsO,0.369,0.772,284627.0,0.66,0.0,11.0,0.119,-5.067,0.0,0.115,135.956,4.0,0.422,2018-04-04,04
7340,6OcyWrso5oE0HQSIniyhGl,0.00825,0.478,217960.0,0.676,0.0,11.0,0.0583,-6.155,0.0,0.0708,148.039,4.0,0.416,2018-04-04,04
7341,19MBk3PbNFE36wqIqkMq9H,0.0294,0.702,205209.0,0.844,0.0,6.0,0.38,-4.054,0.0,0.0769,100.043,4.0,0.786,2018-04-04,04
7342,26Fqtv4Aa7kyd1WWGHai6A,0.913,0.391,170573.0,0.595,0.00557,11.0,0.145,-7.094,0.0,0.0411,93.78,4.0,0.379,2018-04-04,04
7343,4lTiuD1DwBKo4L7wqMkD7C,0.121,0.733,144149.0,0.678,0.0,6.0,0.345,-7.771,1.0,0.439,175.984,4.0,0.841,2018-04-04,04
7344,6Ew9OKNC9uoL6xJSii8whk,0.203,0.878,157557.0,0.647,0.00185,10.0,0.335,-4.566,0.0,0.0659,131.027,4.0,0.212,2018-04-04,04
